county_code,countyname,state,Most Searched,Second Most Searched
48163,Frio,Texas,Donald Trump,John Kasich
48165,Gaines,Texas,Donald Trump,Rick Perry
48167,Galveston,Texas,Donald Trump,Carly Fiorina
48169,Garza,Texas,Donald Trump,Ted Cruz
48171,Gillespie,Texas,Donald Trump,Rick Perry
48173,Glasscock,Texas,Donald Trump,John Kasich
48175,Goliad,Texas,Donald Trump,Rick Perry
48177,Gonzales,Texas,Donald Trump,Ted Cruz
48179,Gray,Texas,Donald Trump,Ted Cruz
48211,Hemphill,Texas,Donald Trump,Ted Cruz
48181,Grayson,Texas,Donald Trump,Ted Cruz
48183,Gregg,Texas,Donald Trump,Ted Cruz
48185,Grimes,Texas,Donald Trump,Rick Perry
48187,Guadalupe,Texas,Donald Trump,Ted Cruz
48189,Hale,Texas,Donald Trump,Rand Paul
48191,Hall,Texas,Donald Trump,Bobby Jindal
48193,Hamilton,Texas,Donald Trump,Scott Walker
48195,Hansford,Texas,Donald Trump,Marco Rubio
48197,Hardeman,Texas,Donald Trump,Jeb Bush
48199,Hardin,Texas,Donald Trump,Jeb Bush
48201,Harris,Texas,Donald Trump,Ted Cruz
48203,Harrison,Texas,Donald Trump,Bobby Jindal
48207,Haskell,Texas,Donald Trump,Rick Perry
48213,Henderson,Texas,Donald Trump,Rick Perry
48215,Hidalgo,Texas,Donald Trump,Jeb Bush
48217,Hill,Texas,Donald Trump,Ted Cruz
48219,Hockley,Texas,Donald Trump,Jeb Bush
48221,Hood,Texas,Donald Trump,Ben Carson
48223,Hopkins,Texas,Donald Trump,Ted Cruz
48239,Jackson,Texas,Donald Trump,Ted Cruz
48225,Houston,Texas,Ted Cruz,Donald Trump
48227,Howard,Texas,Donald Trump,Ted Cruz
48229,Hudspeth,Texas,Donald Trump,Bobby Jindal
48231,Hunt,Texas,Donald Trump,Chris Christie
48233,Hutchinson,Texas,Carly Fiorina,Donald Trump
48237,Jack,Texas,Donald Trump,Ted Cruz
48257,Kaufman,Texas,Donald Trump,Ted Cruz
48241,Jasper,Texas,Donald Trump,Scott Walker
48245,Jefferson,Texas,Donald Trump,Ted Cruz
48249,Jim Wells,Texas,Donald Trump,Jeb Bush
48251,Johnson,Texas,Donald Trump,Ted Cruz
48255,Karnes,Texas,Donald Trump,Jeb Bush
48263,Kent,Texas,Ben Carson,Bobby Jindal
48265,Kerr,Texas,Donald Trump,Rand Paul
48267,Kimble,Texas,Donald Trump,Jeb Bush
48273,Kleberg,Texas,Donald Trump,Lindsey Graham
48275,Knox,Texas,Donald Trump,Rick Perry
48277,Lamar,Texas,Donald Trump,Ted Cruz
48279,Lamb,Texas,Donald Trump,Jeb Bush
48281,Lampasas,Texas,Donald Trump,Rand Paul
48283,La Salle,Texas,Donald Trump,Rick Perry
48285,Lavaca,Texas,Donald Trump,Ted Cruz
48287,Lee,Texas,Donald Trump,Jeb Bush
48307,McCulloch,Texas,Donald Trump,Rick Perry
48289,Leon,Texas,Donald Trump,Rick Perry
48291,Liberty,Texas,Rand Paul,Donald Trump
48293,Limestone,Texas,Donald Trump,Rick Perry
48295,Lipscomb,Texas,Donald Trump,Marco Rubio
48297,Live Oak,Texas,Donald Trump,Mike Huckabee
48299,Llano,Texas,Donald Trump,Lindsey Graham
48313,Madison,Texas,Donald Trump,Ted Cruz
48315,Marion,Texas,Ben Carson,Donald Trump
48317,Martin,Texas,Donald Trump,Rick Perry
48319,Mason,Texas,Rick Perry,Donald Trump
48321,Matagorda,Texas,Donald Trump,Ted Cruz
48323,Maverick,Texas,Donald Trump,Marco Rubio
48325,Medina,Texas,Donald Trump,Marco Rubio
48331,Milam,Texas,Donald Trump,Ted Cruz
48333,Mills,Texas,Donald Trump,Rick Perry
48335,Mitchell,Texas,Jeb Bush,Donald Trump
48339,Montgomery,Texas,Donald Trump,Jeb Bush
48341,Moore,Texas,Donald Trump,Chris Christie
48343,Morris,Texas,Jeb Bush,Donald Trump
48347,Nacogdoches,Texas,Donald Trump,Rand Paul
48349,Navarro,Texas,Donald Trump,Ben Carson
48351,Newton,Texas,Donald Trump,Ben Carson
48353,Nolan,Texas,Donald Trump,Jeb Bush
48385,Real,Texas,Donald Trump,Jeb Bush
48355,Nueces,Texas,Donald Trump,Ted Cruz
48357,Ochiltree,Texas,Donald Trump,Jeb Bush
48359,Oldham,Texas,Donald Trump,Bobby Jindal
48361,Orange,Texas,Donald Trump,Ted Cruz
48363,Palo Pinto,Texas,Donald Trump,Chris Christie
48365,Panola,Texas,Donald Trump,Ted Cruz
48367,Parker,Texas,Donald Trump,Ted Cruz
48369,Parmer,Texas,Donald Trump,Bobby Jindal
48371,Pecos,Texas,Donald Trump,Rick Perry
48373,Polk,Texas,Donald Trump,Ted Cruz
48375,Potter,Texas,Donald Trump,Jeb Bush
48377,Presidio,Texas,Donald Trump,Jeb Bush
48379,Rains,Texas,Donald Trump,Rand Paul
48381,Randall,Texas,Donald Trump,Ted Cruz
48383,Reagan,Texas,Donald Trump,Bobby Jindal
48387,Red River,Texas,Scott Walker,Donald Trump
48389,Reeves,Texas,Donald Trump,Jeb Bush
48391,Refugio,Texas,Donald Trump,Jeb Bush
48393,Roberts,Texas,Donald Trump,Lindsey Graham
48395,Robertson,Texas,Ted Cruz,Donald Trump
48397,Rockwall,Texas,Donald Trump,Mike Huckabee
48399,Runnels,Texas,Donald Trump,Carly Fiorina
48401,Rusk,Texas,Donald Trump,Rand Paul
48403,Sabine,Texas,Donald Trump,Marco Rubio
48405,San Augustine,Texas,Donald Trump,Bobby Jindal
48407,San Jacinto,Texas,Donald Trump,Rick Perry
48409,San Patricio,Texas,Donald Trump,Rand Paul
48411,San Saba,Texas,Donald Trump,Jeb Bush
48413,Schleicher,Texas,Donald Trump,Bobby Jindal
48419,Shelby,Texas,Donald Trump,Jeb Bush
48421,Sherman,Texas,Donald Trump,Ben Carson
48423,Smith,Texas,Donald Trump,Ted Cruz
48425,Somervell,Texas,Donald Trump,Ben Carson
48427,Starr,Texas,Donald Trump,Scott Walker
48429,Stephens,Texas,Donald Trump,Ted Cruz
48433,Stonewall,Texas,Donald Trump,Bobby Jindal
48437,Swisher,Texas,Donald Trump,Bobby Jindal
48443,Terrell,Texas,Ted Cruz,Donald Trump
48445,Terry,Texas,Donald Trump,Ben Carson
48447,Throckmorton,Texas,Donald Trump,Bobby Jindal
48449,Titus,Texas,Ben Carson,Donald Trump
48451,Tom Green,Texas,Donald Trump,Ted Cruz
48453,Travis,Texas,Rick Perry,Donald Trump
48455,Trinity,Texas,Donald Trump,Mike Huckabee
48457,Tyler,Texas,Donald Trump,Rick Perry
48459,Upshur,Texas,Ben Carson,Donald Trump
48461,Upton,Texas,Donald Trump,Carly Fiorina
48463,Uvalde,Texas,Donald Trump,Ted Cruz
48465,Val Verde,Texas,Donald Trump,Jeb Bush
48467,Van Zandt,Texas,Donald Trump,Jeb Bush
48505,Zapata,Texas,Donald Trump,Jeb Bush
48469,Victoria,Texas,Donald Trump,Jeb Bush
48471,Walker,Texas,Donald Trump,Ted Cruz
48473,Waller,Texas,Donald Trump,Ben Carson
48475,Ward,Texas,Donald Trump,Jeb Bush
48507,Zavala,Texas,Donald Trump,Bobby Jindal
48477,Washington,Texas,Donald Trump,Rick Perry
48479,Webb,Texas,Donald Trump,Jeb Bush
48481,Wharton,Texas,Donald Trump,Jeb Bush
48483,Wheeler,Texas,Donald Trump,Jeb Bush
48485,Wichita,Texas,Donald Trump,Ted Cruz
48487,Wilbarger,Texas,Ted Cruz,Donald Trump
48489,Willacy,Texas,Donald Trump,Ted Cruz
48491,Williamson,Texas,Donald Trump,Ted Cruz
48493,Wilson,Texas,Donald Trump,Rand Paul
48495,Winkler,Texas,Donald Trump,Jeb Bush
48497,Wise,Texas,Donald Trump,Jeb Bush
48499,Wood,Texas,Donald Trump,Ted Cruz
48501,Yoakum,Texas,Ted Cruz,Donald Trump
48503,Young,Texas,Donald Trump,Ted Cruz
51540,Charlottesville City,Virginia,Donald Trump,Jeb Bush
49001,Beaver,Utah,Donald Trump,Lindsey Graham
49003,Box Elder,Utah,Donald Trump,Mike Huckabee
49005,Cache,Utah,Donald Trump,Carly Fiorina
49007,Carbon,Utah,Donald Trump,Rand Paul
49009,Daggett,Utah,Bobby Jindal,John Kasich
49011,Davis,Utah,Donald Trump,Jeb Bush
49013,Duchesne,Utah,Donald Trump,Ted Cruz
49015,Emery,Utah,Donald Trump,Ted Cruz
49017,Garfield,Utah,Donald Trump,Ben Carson
49019,Grand,Utah,Donald Trump,Ted Cruz
49021,Iron,Utah,Donald Trump,Lindsey Graham
49023,Juab,Utah,Donald Trump,Carly Fiorina
49053,Washington,Utah,Donald Trump,Jeb Bush
49025,Kane,Utah,Donald Trump,Ben Carson
49027,Millard,Utah,Donald Trump,Ted Cruz
49029,Morgan,Utah,Donald Trump,Marco Rubio
49031,Piute,Utah,Ben Carson,Donald Trump
49033,Rich,Utah,Donald Trump,Rand Paul
49035,Salt Lake,Utah,Donald Trump,Jeb Bush
49037,San Juan,Utah,Donald Trump,Jeb Bush
49039,Sanpete,Utah,Donald Trump,Ben Carson
49041,Sevier,Utah,Donald Trump,Bobby Jindal
49043,Summit,Utah,Donald Trump,Jeb Bush
49045,Tooele,Utah,Donald Trump,Ben Carson
49047,Uintah,Utah,Donald Trump,Ted Cruz
49049,Utah,Utah,Donald Trump,Jeb Bush
49051,Wasatch,Utah,Donald Trump,Scott Walker
49055,Wayne,Utah,Donald Trump,Ben Carson
49057,Weber,Utah,Donald Trump,Ted Cruz
50001,Addison,Vermont,Donald Trump,Jeb Bush
50003,Bennington,Vermont,Donald Trump,Rand Paul
50005,Caledonia,Vermont,Donald Trump,Scott Walker
50007,Chittenden,Vermont,Donald Trump,Jeb Bush
50011,Franklin,Vermont,Donald Trump,Jeb Bush
50013,Grand Isle,Vermont,Donald Trump,Mike Huckabee
50015,Lamoille,Vermont,Donald Trump,Scott Walker
51025,Brunswick,Virginia,Donald Trump,Rand Paul
50017,Orange,Vermont,Donald Trump,Jeb Bush
50019,Orleans,Vermont,Donald Trump,Chris Christie
50021,Rutland,Vermont,Donald Trump,Jeb Bush
50023,Washington,Vermont,Donald Trump,Rand Paul
50025,Windham,Vermont,Donald Trump,Jeb Bush
51580,Covington City,Virginia,Donald Trump,Jeb Bush
50027,Windsor,Vermont,Donald Trump,Jeb Bush
51001,Accomack,Virginia,Donald Trump,John Kasich
51003,Albemarle,Virginia,Donald Trump,Carly Fiorina
51005,Alleghany,Virginia,Donald Trump,Ted Cruz
51630,Fredericksburg City,Virginia,Donald Trump,Jeb Bush
51007,Amelia,Virginia,Donald Trump,Ben Carson
51009,Amherst,Virginia,Donald Trump,Ted Cruz
51011,Appomattox,Virginia,Donald Trump,Ben Carson
51013,Arlington,Virginia,Donald Trump,Jeb Bush
51023,Botetourt,Virginia,Donald Trump,Ted Cruz
51015,Augusta,Virginia,Donald Trump,Jeb Bush
51017,Bath,Virginia,Donald Trump,Ben Carson
51019,Bedford,Virginia,Donald Trump,Scott Walker
51021,Bland,Virginia,Donald Trump,Ted Cruz
51027,Buchanan,Virginia,Donald Trump,Mike Huckabee
51029,Buckingham,Virginia,Scott Walker,Chris Christie
51031,Campbell,Virginia,Donald Trump,Jeb Bush
51033,Caroline,Virginia,Donald Trump,Rand Paul
51035,Carroll,Virginia,Donald Trump,Lindsey Graham
51036,Charles City,Virginia,Donald Trump,Bobby Jindal
51037,Charlotte,Virginia,Donald Trump,Scott Walker
51041,Chesterfield,Virginia,Donald Trump,Jeb Bush
51043,Clarke,Virginia,Donald Trump,Ben Carson
51047,Culpeper,Virginia,Donald Trump,Chris Christie
51049,Cumberland,Virginia,Donald Trump,Bobby Jindal
51051,Dickenson,Virginia,Donald Trump,Jeb Bush
51640,Galax City,Virginia,Donald Trump,Jeb Bush
51053,Dinwiddie,Virginia,Ted Cruz,Donald Trump
51057,Essex,Virginia,Donald Trump,Jeb Bush
51059,Fairfax,Virginia,Donald Trump,Jeb Bush
51061,Fauquier,Virginia,Donald Trump,Ted Cruz
51063,Floyd,Virginia,Donald Trump,Rand Paul
51065,Fluvanna,Virginia,Donald Trump,Scott Walker
51067,Franklin,Virginia,Donald Trump,Carly Fiorina
51069,Frederick,Virginia,Donald Trump,Ben Carson
51089,Henry,Virginia,Donald Trump,Scott Walker
51071,Giles,Virginia,Donald Trump,Marco Rubio
51073,Gloucester,Virginia,Donald Trump,Ted Cruz
51075,Goochland,Virginia,Donald Trump,Jeb Bush
51077,Grayson,Virginia,Donald Trump,Ted Cruz
51079,Greene,Virginia,Donald Trump,Jeb Bush
51083,Halifax,Virginia,Donald Trump,Rick Santorum
51085,Hanover,Virginia,Donald Trump,Rand Paul
51087,Henrico,Virginia,Donald Trump,Jeb Bush
51790,Staunton City,Virginia,Donald Trump,Ted Cruz
51093,Isle of Wight,Virginia,Jeb Bush,Donald Trump
51095,James City,Virginia,Donald Trump,Carly Fiorina
51097,King and Queen,Virginia,Donald Trump,Bobby Jindal
51590,Danville City,Virginia,Donald Trump,Jeb Bush
51099,King George,Virginia,Donald Trump,Jeb Bush
51101,King William,Virginia,Donald Trump,Rick Perry
51103,Lancaster,Virginia,Donald Trump,Rand Paul
51105,Lee,Virginia,Donald Trump,Bobby Jindal
51595,Emporia City,Virginia,Donald Trump,Ben Carson
51107,Loudoun,Virginia,Donald Trump,Jeb Bush
51109,Louisa,Virginia,Donald Trump,Scott Walker
51111,Lunenburg,Virginia,Donald Trump,Jeb Bush
51113,Madison,Virginia,Donald Trump,Rand Paul
51115,Mathews,Virginia,Donald Trump,Mike Huckabee
51610,Falls Church City,Virginia,Donald Trump,Chris Christie
51117,Mecklenburg,Virginia,Donald Trump,Ted Cruz
51119,Middlesex,Virginia,Donald Trump,Ted Cruz
51121,Montgomery,Virginia,Donald Trump,Jeb Bush
51125,Nelson,Virginia,Donald Trump,Ben Carson
51550,Chesapeake City,Virginia,Donald Trump,Jeb Bush
51127,New Kent,Virginia,Donald Trump,Carly Fiorina
51131,Northampton,Virginia,Donald Trump,Jeb Bush
51133,Northumberland,Virginia,Donald Trump,Jeb Bush
51135,Nottoway,Virginia,Donald Trump,Ben Carson
51137,Orange,Virginia,Donald Trump,Chris Christie
51139,Page,Virginia,Donald Trump,Jeb Bush
51141,Patrick,Virginia,Donald Trump,Jeb Bush
51143,Pittsylvania,Virginia,Donald Trump,Ben Carson
51145,Powhatan,Virginia,Donald Trump,Jeb Bush
51157,Rappahannock,Virginia,Donald Trump,Ben Carson
51147,Prince Edward,Virginia,John Kasich,Donald Trump
51149,Prince George,Virginia,Donald Trump,Ben Carson
51153,Prince William,Virginia,Donald Trump,Jeb Bush
51155,Pulaski,Virginia,Donald Trump,Rick Perry
51159,Richmond,Virginia,Donald Trump,Jeb Bush
51161,Roanoke,Virginia,Donald Trump,Jeb Bush
51163,Rockbridge,Virginia,Donald Trump,Ted Cruz
51165,Rockingham,Virginia,Donald Trump,Jeb Bush
51510,Alexandria City,Virginia,Donald Trump,Jeb Bush
51167,Russell,Virginia,Donald Trump,Ben Carson
51169,Scott,Virginia,Donald Trump,Ben Carson
51171,Shenandoah,Virginia,Donald Trump,Jeb Bush
51173,Smyth,Virginia,Donald Trump,Jeb Bush
51175,Southampton,Virginia,Jeb Bush,Donald Trump
51520,Bristol City,Virginia,Donald Trump,Rand Paul
51177,Spotsylvania,Virginia,Donald Trump,Jeb Bush
51179,Stafford,Virginia,Donald Trump,Jeb Bush
51181,Surry,Virginia,Donald Trump,Bobby Jindal
51183,Sussex,Virginia,Donald Trump,Bobby Jindal
51185,Tazewell,Virginia,Donald Trump,Jeb Bush
51187,Warren,Virginia,Donald Trump,Rand Paul
51191,Washington,Virginia,Donald Trump,Jeb Bush
51193,Westmoreland,Virginia,Donald Trump,Ted Cruz
51195,Wise,Virginia,Donald Trump,Ted Cruz
51197,Wythe,Virginia,Donald Trump,Ted Cruz
51650,Hampton City,Virginia,Donald Trump,Jeb Bush
51660,Harrisonburg City,Virginia,Donald Trump,Jeb Bush
51670,Hopewell City,Virginia,Donald Trump,Jeb Bush
51678,Lexington City,Virginia,Donald Trump,Jeb Bush
51680,Lynchburg City,Virginia,Donald Trump,Jeb Bush
51683,Manassas City,Virginia,Donald Trump,Jeb Bush
51685,Manassas Park City,Virginia,Donald Trump,Rand Paul
51690,Martinsville City,Virginia,Donald Trump,Jeb Bush
51700,Newport News City,Virginia,Donald Trump,Rand Paul
51710,Norfolk City,Virginia,Donald Trump,Jeb Bush
51720,Norton City,Virginia,Donald Trump,Rick Santorum
51730,Petersburg City,Virginia,Donald Trump,Rand Paul
51735,Poquoson City,Virginia,Donald Trump,Jeb Bush
51740,Portsmouth City,Virginia,Donald Trump,Jeb Bush
51750,Radford,Virginia,Donald Trump,Jeb Bush
51775,Salem City,Virginia,Donald Trump,Jeb Bush
51800,Suffolk City,Virginia,Donald Trump,Jeb Bush
51810,Virginia Beach City,Virginia,Donald Trump,Jeb Bush
51820,Waynesboro City,Virginia,Donald Trump,Jeb Bush
51830,Williamsburg City,Virginia,Donald Trump,Jeb Bush
51840,Winchester City,Virginia,Donald Trump,Jeb Bush
53001,Adams,Washington,Donald Trump,Ben Carson
53003,Asotin,Washington,Donald Trump,Bobby Jindal
55007,Bayfield,Wisconsin,Scott Walker,Donald Trump
53005,Benton,Washington,Donald Trump,Ted Cruz
53007,Chelan,Washington,Donald Trump,Lindsey Graham
53009,Clallam,Washington,Donald Trump,Jeb Bush
53035,Kitsap,Washington,Donald Trump,Ben Carson
53011,Clark,Washington,Donald Trump,Ben Carson
53013,Columbia,Washington,Donald Trump,Lindsey Graham
53015,Cowlitz,Washington,Ted Cruz,Donald Trump
53017,Douglas,Washington,Donald Trump,Chris Christie
53019,Ferry,Washington,Ben Carson,Donald Trump
53021,Franklin,Washington,Donald Trump,Marco Rubio
53033,King,Washington,Donald Trump,Chris Christie
55061,Kewaunee,Wisconsin,Donald Trump,Scott Walker
53025,Grant,Washington,Donald Trump,Chris Christie
53027,Grays Harbor,Washington,Donald Trump,Bobby Jindal
53029,Island,Washington,Donald Trump,Jeb Bush
53031,Jefferson,Washington,Donald Trump,Jeb Bush
55009,Brown,Wisconsin,Scott Walker,Donald Trump
53037,Kittitas,Washington,Donald Trump,Jeb Bush
53039,Klickitat,Washington,Donald Trump,Jeb Bush
53041,Lewis,Washington,Donald Trump,Scott Walker
53043,Lincoln,Washington,Donald Trump,Ted Cruz
53045,Mason,Washington,Donald Trump,Jeb Bush
53047,Okanogan,Washington,Donald Trump,Jeb Bush
53049,Pacific,Washington,Donald Trump,Ben Carson
53051,Pend Oreille,Washington,Donald Trump,Jeb Bush
53061,Snohomish,Washington,Donald Trump,Jeb Bush
55077,Marquette,Wisconsin,Donald Trump,Scott Walker
53053,Pierce,Washington,Donald Trump,Jeb Bush
53055,San Juan,Washington,Donald Trump,Ben Carson
53057,Skagit,Washington,Donald Trump,Jeb Bush
53059,Skamania,Washington,Donald Trump,Jeb Bush
53063,Spokane,Washington,Donald Trump,Jeb Bush
53065,Stevens,Washington,Donald Trump,Ben Carson
53067,Thurston,Washington,Donald Trump,Chris Christie
53071,Walla Walla,Washington,Donald Trump,Ben Carson
53073,Whatcom,Washington,Donald Trump,Chris Christie
55078,Menominee,Wisconsin,Scott Walker,Donald Trump
53075,Whitman,Washington,Donald Trump,Scott Walker
53077,Yakima,Washington,Donald Trump,Jeb Bush
54001,Barbour,West Virginia,Donald Trump,Jeb Bush
54003,Berkeley,West Virginia,Donald Trump,Rand Paul
54005,Boone,West Virginia,Donald Trump,Mike Huckabee
54007,Braxton,West Virginia,Donald Trump,Rick Perry
54009,Brooke,West Virginia,Donald Trump,Rick Santorum
54011,Cabell,West Virginia,Donald Trump,Ben Carson
54013,Calhoun,West Virginia,Donald Trump,Lindsey Graham
54019,Fayette,West Virginia,Donald Trump,Lindsey Graham
54021,Gilmer,West Virginia,Donald Trump,John Kasich
54023,Grant,West Virginia,Donald Trump,Jeb Bush
54035,Jackson,West Virginia,Donald Trump,Rick Perry
54025,Greenbrier,West Virginia,Donald Trump,Ted Cruz
54027,Hampshire,West Virginia,Donald Trump,John Kasich
54029,Hancock,West Virginia,Donald Trump,Lindsey Graham
54031,Hardy,West Virginia,Donald Trump,Jeb Bush
54033,Harrison,West Virginia,Donald Trump,Ted Cruz
54037,Jefferson,West Virginia,Donald Trump,Ben Carson
54039,Kanawha,West Virginia,Donald Trump,Jeb Bush
54041,Lewis,West Virginia,Donald Trump,Jeb Bush
54043,Lincoln,West Virginia,Donald Trump,Bobby Jindal
54045,Logan,West Virginia,Donald Trump,Jeb Bush
54047,McDowell,West Virginia,Donald Trump,Mike Huckabee
54049,Marion,West Virginia,Scott Walker,Donald Trump
54051,Marshall,West Virginia,Donald Trump,Mike Huckabee
54053,Mason,West Virginia,Donald Trump,John Kasich
54055,Mercer,West Virginia,Donald Trump,Ben Carson
54057,Mineral,West Virginia,Donald Trump,Jeb Bush
54059,Mingo,West Virginia,Donald Trump,Lindsey Graham
54061,Monongalia,West Virginia,Donald Trump,Ted Cruz
54073,Pleasants,West Virginia,Donald Trump,Rick Perry
54063,Monroe,West Virginia,Carly Fiorina,Donald Trump
54067,Nicholas,West Virginia,Donald Trump,Jeb Bush
54069,Ohio,West Virginia,Donald Trump,Rand Paul
55011,Buffalo,Wisconsin,Scott Walker,Donald Trump
54075,Pocahontas,West Virginia,Donald Trump,Scott Walker
54077,Preston,West Virginia,Donald Trump,John Kasich
54079,Putnam,West Virginia,Donald Trump,Ben Carson
54081,Raleigh,West Virginia,Donald Trump,Bobby Jindal
54093,Tucker,West Virginia,Donald Trump,Ben Carson
54083,Randolph,West Virginia,Donald Trump,Ted Cruz
54085,Ritchie,West Virginia,Donald Trump,Chris Christie
54087,Roane,West Virginia,Donald Trump,Bobby Jindal
54091,Taylor,West Virginia,Donald Trump,Chris Christie
54097,Upshur,West Virginia,Donald Trump,Rand Paul
54099,Wayne,West Virginia,Donald Trump,Marco Rubio
54101,Webster,West Virginia,Donald Trump,Bobby Jindal
54103,Wetzel,West Virginia,Donald Trump,Rand Paul
54105,Wirt,West Virginia,Donald Trump,Bobby Jindal
54107,Wood,West Virginia,Donald Trump,Jeb Bush
54109,Wyoming,West Virginia,Donald Trump,Jeb Bush
55001,Adams,Wisconsin,Donald Trump,Scott Walker
55003,Ashland,Wisconsin,Donald Trump,Scott Walker
55005,Barron,Wisconsin,Donald Trump,Scott Walker
55013,Burnett,Wisconsin,Donald Trump,Scott Walker
55015,Calumet,Wisconsin,Ted Cruz,Scott Walker
55017,Chippewa,Wisconsin,Scott Walker,Donald Trump
55019,Clark,Wisconsin,Scott Walker,Donald Trump
55021,Columbia,Wisconsin,Scott Walker,Donald Trump
55023,Crawford,Wisconsin,Donald Trump,Scott Walker
55025,Dane,Wisconsin,Scott Walker,Donald Trump
55027,Dodge,Wisconsin,Donald Trump,Scott Walker
55029,Door,Wisconsin,Scott Walker,Donald Trump
55031,Douglas,Wisconsin,Scott Walker,Donald Trump
55033,Dunn,Wisconsin,Bobby Jindal,Scott Walker
55035,Eau Claire,Wisconsin,Scott Walker,Donald Trump
55039,Fond Du Lac,Wisconsin,Donald Trump,Scott Walker
55041,Forest,Wisconsin,Scott Walker,Donald Trump
55059,Kenosha,Wisconsin,Donald Trump,Scott Walker
55043,Grant,Wisconsin,Scott Walker,Donald Trump
55045,Green,Wisconsin,Scott Walker,Donald Trump
55047,Green Lake,Wisconsin,Donald Trump,Scott Walker
55049,Iowa,Wisconsin,Donald Trump,Scott Walker
55051,Iron,Wisconsin,Scott Walker,Bobby Jindal
55053,Jackson,Wisconsin,Donald Trump,Scott Walker
55055,Jefferson,Wisconsin,Scott Walker,Donald Trump
55057,Juneau,Wisconsin,Donald Trump,Scott Walker
55063,La Crosse,Wisconsin,Donald Trump,Scott Walker
55065,Lafayette,Wisconsin,Scott Walker,Donald Trump
55067,Langlade,Wisconsin,Scott Walker,Donald Trump
55069,Lincoln,Wisconsin,Scott Walker,Donald Trump
55071,Manitowoc,Wisconsin,Donald Trump,Scott Walker
55073,Marathon,Wisconsin,Scott Walker,Donald Trump
55075,Marinette,Wisconsin,Donald Trump,Scott Walker
55079,Milwaukee,Wisconsin,Scott Walker,Donald Trump
55081,Monroe,Wisconsin,Scott Walker,Donald Trump
55083,Oconto,Wisconsin,Scott Walker,Donald Trump
55085,Oneida,Wisconsin,Donald Trump,Scott Walker
55087,Outagamie,Wisconsin,Scott Walker,Donald Trump
55089,Ozaukee,Wisconsin,Rand Paul,Scott Walker
55091,Pepin,Wisconsin,Donald Trump,Scott Walker
55093,Pierce,Wisconsin,Scott Walker,Donald Trump
55095,Polk,Wisconsin,Scott Walker,Donald Trump
55099,Price,Wisconsin,Scott Walker,Donald Trump
55101,Racine,Wisconsin,Donald Trump,Scott Walker
55103,Richland,Wisconsin,Scott Walker,Donald Trump
55105,Rock,Wisconsin,Scott Walker,Donald Trump
55107,Rusk,Wisconsin,Donald Trump,Scott Walker
55109,St Croix,Wisconsin,Donald Trump,Scott Walker
55111,Sauk,Wisconsin,Donald Trump,Scott Walker
55113,Sawyer,Wisconsin,Scott Walker,Donald Trump
55115,Shawano,Wisconsin,Scott Walker,Donald Trump
55117,Sheboygan,Wisconsin,Scott Walker,Donald Trump
55119,Taylor,Wisconsin,Scott Walker,Donald Trump
55121,Trempealeau,Wisconsin,Scott Walker,Donald Trump
55123,Vernon,Wisconsin,Scott Walker,Donald Trump
55125,Vilas,Wisconsin,Scott Walker,Donald Trump
55127,Walworth,Wisconsin,Donald Trump,Scott Walker
55129,Washburn,Wisconsin,Donald Trump,Scott Walker
55131,Washington,Wisconsin,Scott Walker,Donald Trump
55133,Waukesha,Wisconsin,Scott Walker,Donald Trump
55137,Waushara,Wisconsin,Scott Walker,Donald Trump
55139,Winnebago,Wisconsin,Scott Walker,Donald Trump
55141,Wood,Wisconsin,Scott Walker,Donald Trump
56001,Albany,Wyoming,Donald Trump,Jeb Bush
56003,Big Horn,Wyoming,Ben Carson,John Kasich
56005,Campbell,Wyoming,Donald Trump,Rand Paul
56007,Carbon,Wyoming,Donald Trump,Rick Perry
56009,Converse,Wyoming,Donald Trump,Ted Cruz
56011,Crook,Wyoming,Donald Trump,Jeb Bush
56013,Fremont,Wyoming,Donald Trump,Ben Carson
56017,Hot Springs,Wyoming,Donald Trump,Jeb Bush
56019,Johnson,Wyoming,Donald Trump,Ben Carson
56021,Laramie,Wyoming,Donald Trump,Jeb Bush
56023,Lincoln,Wyoming,Donald Trump,Scott Walker
56025,Natrona,Wyoming,Rick Santorum,Chris Christie
56029,Park,Wyoming,Marco Rubio,Donald Trump
56031,Platte,Wyoming,Donald Trump,Jeb Bush
56033,Sheridan,Wyoming,Donald Trump,Jeb Bush
56035,Sublette,Wyoming,Donald Trump,Rand Paul
56037,Sweetwater,Wyoming,Donald Trump,Ben Carson
56039,Teton,Wyoming,Donald Trump,Jeb Bush
56041,Uinta,Wyoming,Donald Trump,Bobby Jindal
28155,Webster,Mississippi,Donald Trump,Jeb Bush
56043,Washakie,Wyoming,Donald Trump,Ted Cruz
56045,Weston,Wyoming,Ted Cruz,Ben Carson
32021,Mineral,Nevada,Carly Fiorina,Rand Paul
22025,Catahoula,Louisiana,Rand Paul,Marco Rubio
48155,Foard,Texas,Donald Trump,Chris Christie
5147,Woodruff,Arkansas,Carly Fiorina,Rick Perry
13249,Schley,Georgia,Jeb Bush,Lindsey Graham
26119,Montmorency,Michigan,Ted Cruz,Rand Paul
