Most searched and 2nd most searched Republican presidential candidate by US county,,,,
"Results are based on US searches, from August 7, 2015 - September 10, 2015",,,,
State,CountyName,County.Code,MostSearched,SecondMostSearched
Ohio,Guernsey,39059,Trump,Carson
Ohio,Hamilton,39061,Trump,Carson
Ohio,Hancock,39063,Kasich,Cruz
Ohio,Hardin,39065,Fiorina,Trump
Ohio,Harrison,39067,Fiorina,Bush
Ohio,Henry,39069,Trump,Jindal
Ohio,Highland,39071,Trump,Fiorina
Ohio,Hocking,39073,Trump,Carson
Ohio,Holmes,39075,Trump,Carson
Ohio,Huron,39077,Trump,Carson
Ohio,Jackson,39079,Trump,Kasich
Ohio,Jefferson,39081,Trump,Carson
Ohio,Knox,39083,Trump,Carson
Ohio,Lake,39085,Trump,Carson
Ohio,Lawrence,39087,Trump,Santorum
Ohio,Licking,39089,Trump,Kasich
Ohio,Logan,39091,Graham,Trump
Ohio,Lorain,39093,Trump,Carson
Ohio,Lucas,39095,Fiorina,Trump
Ohio,Madison,39097,Trump,Cruz
Ohio,Mahoning,39099,Trump,Carson
Ohio,Marion,39101,Trump,Rubio
Ohio,Medina,39103,Trump,Kasich
Ohio,Meigs,39105,Trump,Carson
Ohio,Mercer,39107,Trump,Carson
Ohio,Miami,39109,Trump,Cruz
Ohio,Monroe,39111,Trump,Carson
Ohio,Montgomery,39113,Trump,Kasich
Ohio,Morrow,39117,Trump,Rubio
Ohio,Muskingum,39119,Trump,Carson
Ohio,Noble,39121,Trump,Christie
Ohio,Ottawa,39123,Trump,Kasich
Ohio,Paulding,39125,Carson,Trump
Ohio,Perry,39127,Pataki,Trump
Ohio,Pickaway,39129,Carson,Fiorina
Ohio,Pike,39131,Trump,Carson
Ohio,Portage,39133,Carson,Trump
Ohio,Preble,39135,Trump,Carson
Ohio,Putnam,39137,Trump,Kasich
Ohio,Richland,39139,Trump,Carson
Ohio,Ross,39141,Trump,Kasich
Ohio,Sandusky,39143,Trump,Carson
Ohio,Scioto,39145,Trump,Cruz
Ohio,Seneca,39147,Trump,Carson
Ohio,Shelby,39149,Trump,Jindal
Ohio,Stark,39151,Trump,Carson
Ohio,Summit,39153,Trump,Christie
Ohio,Trumbull,39155,Trump,Fiorina
Ohio,Tuscarawas,39157,Trump,Carson
Ohio,Union,39159,Trump,Fiorina
Ohio,Van Wert,39161,Trump,Kasich
Ohio,Vinton,39163,Carson,Cruz
Ohio,Warren,39165,Trump,Fiorina
Ohio,Washington,39167,Trump,Carson
Ohio,Wayne,39169,Trump,Kasich
Ohio,Williams,39171,Trump,Kasich
Ohio,Wood,39173,Trump,Paul
Ohio,Wyandot,39175,Trump,Fiorina
Oklahoma,Adair,40001,Trump,Carson
Oklahoma,Atoka,40005,Trump,Fiorina
Oklahoma,Beaver,40007,Trump,Rubio
Oklahoma,Beckham,40009,Trump,Cruz
Oklahoma,Blaine,40011,Trump,Carson
Oklahoma,Bryan,40013,Trump,Carson
Oklahoma,Caddo,40015,Rubio,Trump
Oklahoma,Canadian,40017,Trump,Cruz
Oklahoma,Carter,40019,Trump,Carson
Oklahoma,Cherokee,40021,Trump,Carson
Oklahoma,Choctaw,40023,Trump,Carson
Oklahoma,Cimarron,40025,Trump,Carson
Oklahoma,Cleveland,40027,Trump,Fiorina
Oklahoma,Coal,40029,Rubio,Trump
Oklahoma,Comanche,40031,Trump,Carson
Oklahoma,Cotton,40033,Paul,Trump
Oklahoma,Craig,40035,Trump,Carson
Oklahoma,Creek,40037,Trump,Carson
Oklahoma,Custer,40039,Trump,Carson
Oklahoma,Delaware,40041,Trump,Carson
Oklahoma,Dewey,40043,Cruz,Trump
Oklahoma,Ellis,40045,Paul,Trump
Oklahoma,Garfield,40047,Carson,Trump
Oklahoma,Garvin,40049,Carson,Trump
Oklahoma,Grady,40051,Trump,Carson
Oklahoma,Grant,40053,Trump,Cruz
Oklahoma,Harper,40059,Trump,Bush
Oklahoma,Haskell,40061,Trump,Huckabee
Oklahoma,Hughes,40063,Trump,Fiorina
Oklahoma,Jackson,40065,Trump,Carson
Oklahoma,Johnston,40069,Trump,Cruz
Oklahoma,Kay,40071,Trump,Fiorina
Oklahoma,Kingfisher,40073,Trump,Carson
Oklahoma,Kiowa,40075,Trump,Rubio
Oklahoma,Latimer,40077,Trump,Rubio
Oklahoma,Le Flore,40079,Trump,Carson
Oklahoma,Lincoln,40081,Trump,Jindal
Oklahoma,Logan,40083,Trump,Carson
Oklahoma,Love,40085,Carson,Trump
Oklahoma,Mcclain,40087,Carson,Trump
Oklahoma,McCurtain,40089,Trump,Carson
Oklahoma,McIntosh,40091,Trump,Christie
Oklahoma,Major,40093,Trump,Bush
Oklahoma,Marshall,40095,Trump,Carson
Oklahoma,Mayes,40097,Trump,Carson
Oklahoma,Murray,40099,Trump,Rubio
Oklahoma,Muskogee,40101,Bush,Carson
Oklahoma,Noble,40103,Trump,Fiorina
Oklahoma,Nowata,40105,Trump,Cruz
Oklahoma,Okfuskee,40107,Carson,Trump
Oklahoma,Oklahoma,40109,Trump,Carson
Oklahoma,Okmulgee,40111,Carson,Trump
Oklahoma,Osage,40113,Trump,Cruz
Oklahoma,Ottawa,40115,Trump,Cruz
Oklahoma,Pawnee,40117,Carson,Trump
Oklahoma,Payne,40119,Trump,Kasich
Oklahoma,Pittsburg,40121,Trump,Fiorina
Oklahoma,Pontotoc,40123,Trump,Carson
Oklahoma,Pottawatomie,40125,Trump,Rubio
Oklahoma,Pushmataha,40127,Trump,Carson
Oklahoma,Roger Mills,40129,Carson,Trump
Oklahoma,Rogers,40131,Trump,Carson
Oklahoma,Seminole,40133,Trump,Fiorina
Oklahoma,Sequoyah,40135,Trump,Cruz
Oklahoma,Stephens,40137,Trump,Carson
Oklahoma,Texas,40139,Trump,Walker
Oklahoma,Tillman,40141,Trump,Fiorina
Oklahoma,Tulsa,40143,Trump,Carson
Oklahoma,Wagoner,40145,Trump,Rubio
Oklahoma,Washington,40147,Trump,Cruz
Oklahoma,Washita,40149,Trump,Fiorina
Oklahoma,Woods,40151,Trump,Carson
Oklahoma,Woodward,40153,Trump,Carson
Oregon,Benton,41003,Trump,Carson
Oregon,Clackamas,41005,Trump,Carson
Oregon,Clatsop,41007,Trump,Carson
Oregon,Columbia,41009,Trump,Carson
Oregon,Coos,41011,Trump,Paul
Oregon,Crook,41013,Trump,Bush
Oregon,Curry,41015,Trump,Rubio
Oregon,Deschutes,41017,Trump,Carson
Oregon,Douglas,41019,Trump,Fiorina
Oregon,Gilliam,41021,Trump,Paul
Oregon,Grant,41023,Trump,Fiorina
Oregon,Hood River,41027,Trump,Christie
Oregon,Jackson,41029,Trump,Fiorina
Oregon,Jefferson,41031,Trump,Jindal
Oregon,Josephine,41033,Trump,Carson
Oregon,Klamath,41035,Trump,Carson
Oregon,Lake,41037,Carson,Trump
Oregon,Lane,41039,Trump,Bush
Oregon,Lincoln,41041,Trump,Carson
Oregon,Linn,41043,Trump,Cruz
Oregon,Malheur,41045,Trump,Carson
Oregon,Marion,41047,Trump,Carson
Oregon,Morrow,41049,Trump,Carson
Oregon,Multnomah,41051,Trump,Rubio
Oregon,Polk,41053,Trump,Carson
Oregon,Sherman,41055,Carson,Trump
Oregon,Tillamook,41057,Trump,Fiorina
Oregon,Umatilla,41059,Trump,Bush
Oregon,Union,41061,Trump,Bush
Oregon,Wallowa,41063,Trump,Kasich
Oregon,Wasco,41065,Trump,Fiorina
Oregon,Washington,41067,Trump,Carson
Oregon,Yamhill,41071,Trump,Carson
Pennsylvania,Adams,42001,Fiorina,Trump
Pennsylvania,Allegheny,42003,Trump,Fiorina
Pennsylvania,Armstrong,42005,Trump,Fiorina
Pennsylvania,Beaver,42007,Trump,Cruz
Pennsylvania,Bedford,42009,Graham,Trump
Pennsylvania,Berks,42011,Trump,Pataki
Pennsylvania,Blair,42013,Trump,Carson
Pennsylvania,Bradford,42015,Trump,Carson
Pennsylvania,Bucks,42017,Trump,Fiorina
Pennsylvania,Butler,42019,Trump,Carson
Pennsylvania,Cambria,42021,Fiorina,Trump
Pennsylvania,Cameron,42023,Trump,Fiorina
Pennsylvania,Carbon,42025,Trump,Carson
Pennsylvania,Centre,42027,Trump,Paul
Pennsylvania,Chester,42029,Trump,Carson
Pennsylvania,Clarion,42031,Trump,Fiorina
Pennsylvania,Clearfield,42033,Trump,Fiorina
Pennsylvania,Clinton,42035,Paul,Trump
Pennsylvania,Columbia,42037,Trump,Bush
Pennsylvania,Crawford,42039,Trump,Bush
Pennsylvania,Cumberland,42041,Trump,Carson
Pennsylvania,Dauphin,42043,Trump,Fiorina
Pennsylvania,Delaware,42045,Trump,Carson
Pennsylvania,Elk,42047,Carson,Trump
Pennsylvania,Erie,42049,Trump,Carson
Pennsylvania,Fayette,42051,Trump,Cruz
Pennsylvania,Franklin,42055,Trump,Carson
Pennsylvania,Fulton,42057,Trump,Fiorina
Pennsylvania,Greene,42059,Trump,Fiorina
Pennsylvania,Huntingdon,42061,Trump,Paul
Pennsylvania,Indiana,42063,Trump,Kasich
Pennsylvania,Jefferson,42065,Trump,Fiorina
Pennsylvania,Juniata,42067,Rubio,Trump
Pennsylvania,Lackawanna,42069,Trump,Kasich
Pennsylvania,Lancaster,42071,Trump,Carson
Pennsylvania,Lawrence,42073,Trump,Rubio
Pennsylvania,Lebanon,42075,Trump,Walker
Pennsylvania,Lehigh,42077,Fiorina,Trump
Pennsylvania,Luzerne,42079,Trump,Carson
Pennsylvania,Lycoming,42081,Fiorina,Cruz
Pennsylvania,McKean,42083,Trump,Bush
Pennsylvania,Mercer,42085,Trump,Carson
Pennsylvania,Mifflin,42087,Trump,Carson
Pennsylvania,Monroe,42089,Trump,Carson
Pennsylvania,Montgomery,42091,Trump,Carson
Pennsylvania,Montour,42093,Trump,Carson
Pennsylvania,Northampton,42095,Trump,Fiorina
Pennsylvania,Northumberland,42097,Trump,Santorum
Pennsylvania,Perry,42099,Trump,Carson
Pennsylvania,Philadelphia,42101,Trump,Carson
Pennsylvania,Pike,42103,Trump,Fiorina
Pennsylvania,Potter,42105,Trump,Rubio
Pennsylvania,Schuylkill,42107,Trump,Carson
Pennsylvania,Snyder,42109,Graham,Trump
Pennsylvania,Somerset,42111,Trump,Rubio
Pennsylvania,Sullivan,42113,Trump,Carson
Pennsylvania,Susquehanna,42115,Trump,Carson
Pennsylvania,Tioga,42117,Trump,Bush
Pennsylvania,Union,42119,Trump,Kasich
Pennsylvania,Venango,42121,Carson,Trump
Pennsylvania,Warren,42123,Trump,Cruz
Pennsylvania,Washington,42125,Trump,Fiorina
Pennsylvania,Wayne,42127,Trump,Carson
Pennsylvania,Westmoreland,42129,Trump,Carson
Pennsylvania,Wyoming,42131,Trump,Carson
Pennsylvania,York,42133,Trump,Carson
Rhode Island,Bristol,44001,Trump,Fiorina
Rhode Island,Kent,44003,Trump,Fiorina
Rhode Island,Newport,44005,Trump,Carson
Rhode Island,Providence,44007,Trump,Carson
Rhode Island,Washington,44009,Trump,Fiorina
South Carolina,Abbeville,45001,Trump,Carson
South Carolina,Aiken,45003,Trump,Fiorina
South Carolina,Allendale,45005,Trump,Kasich
South Carolina,Anderson,45007,Trump,Carson
South Carolina,Bamberg,45009,Carson,Paul
South Carolina,Barnwell,45011,Trump,Carson
South Carolina,Beaufort,45013,Trump,Carson
South Carolina,Berkeley,45015,Trump,Carson
South Carolina,Calhoun,45017,Trump,Carson
South Carolina,Charleston,45019,Trump,Carson
South Carolina,Cherokee,45021,Trump,Carson
South Carolina,Chester,45023,Trump,Carson
South Carolina,Chesterfield,45025,Trump,Carson
South Carolina,Clarendon,45027,Jindal,Trump
South Carolina,Colleton,45029,Trump,Carson
South Carolina,Darlington,45031,Trump,Walker
South Carolina,Dillon,45033,Trump,Carson
South Carolina,Dorchester,45035,Trump,Carson
South Carolina,Edgefield,45037,Trump,Fiorina
South Carolina,Fairfield,45039,Trump,Carson
South Carolina,Florence,45041,Trump,Kasich
South Carolina,Georgetown,45043,Trump,Carson
South Carolina,Greenville,45045,Trump,Carson
South Carolina,Greenwood,45047,Trump,Carson
South Carolina,Hampton,45049,Trump,Carson
South Carolina,Horry,45051,Trump,Carson
South Carolina,Jasper,45053,Trump,Fiorina
South Carolina,Kershaw,45055,Trump,Carson
South Carolina,Lancaster,45057,Trump,Carson
South Carolina,Laurens,45059,Trump,Carson
South Carolina,Lexington,45063,Trump,Carson
South Carolina,McCormick,45065,Trump,Carson
South Carolina,Marion,45067,Trump,Cruz
South Carolina,Marlboro,45069,Trump,Carson
South Carolina,Newberry,45071,Trump,Cruz
South Carolina,Oconee,45073,Trump,Carson
South Carolina,Orangeburg,45075,Trump,Cruz
South Carolina,Pickens,45077,Trump,Carson
South Carolina,Richland,45079,Trump,Carson
South Carolina,Saluda,45081,Trump,Rubio
South Carolina,Spartanburg,45083,Trump,Carson
South Carolina,Sumter,45085,Trump,Carson
South Carolina,Union,45087,Carson,Trump
South Carolina,Williamsburg,45089,Trump,Paul
South Carolina,York,45091,Trump,Carson
South Dakota,Aurora,46003,Trump,Graham
South Dakota,Beadle,46005,Trump,Carson
South Dakota,Bon Homme,46009,Trump,Carson
South Dakota,Brookings,46011,Trump,Walker
South Dakota,Brown,46013,Trump,Carson
South Dakota,Brule,46015,Trump,Santorum
South Dakota,Butte,46019,Trump,Carson
South Dakota,Charles Mix,46023,Carson,Trump
South Dakota,Clark,46025,Carson,Trump
South Dakota,Clay,46027,Trump,Carson
South Dakota,Codington,46029,Carson,Trump
South Dakota,Custer,46033,Trump,Carson
South Dakota,Davison,46035,Trump,Carson
South Dakota,Day,46037,Cruz,Trump
South Dakota,Deuel,46039,Trump,Carson
South Dakota,Dewey,46041,Cruz,Fiorina
South Dakota,Fall River,46047,Trump,Fiorina
South Dakota,Grant,46051,Trump,Carson
South Dakota,Hamlin,46057,Trump,Fiorina
South Dakota,Hand,46059,Carson,Cruz
South Dakota,Harding,46063,Jindal,Carson
South Dakota,Hutchinson,46067,Trump,Carson
South Dakota,Hyde,46069,Trump,Carson
South Dakota,Jackson,46071,Trump,Fiorina
South Dakota,Jerauld,46073,Trump,Paul
South Dakota,Jones,46075,Trump,Bush
South Dakota,Kingsbury,46077,Fiorina,Trump
South Dakota,Lake,46079,Trump,Carson
South Dakota,Lawrence,46081,Trump,Carson
South Dakota,Lincoln,46083,Paul,Trump
South Dakota,Lyman,46085,Trump,Carson
South Dakota,McCook,46087,Trump,Carson
South Dakota,McPherson,46089,Trump,Carson
South Dakota,Meade,46093,Trump,Carson
South Dakota,Miner,46097,Trump,Carson
South Dakota,Minnehaha,46099,Trump,Carson
South Dakota,Pennington,46103,Trump,Fiorina
South Dakota,Perkins,46105,Trump,Carson
South Dakota,Potter,46107,Trump,Carson
South Dakota,Roberts,46109,Trump,Carson
South Dakota,Sanborn,46111,Trump,Rubio
South Dakota,Shannon,46113,Trump,Christie
South Dakota,Spink,46115,Trump,Kasich
South Dakota,Sully,46119,Paul,Trump
South Dakota,Todd,46121,Trump,Paul
South Dakota,Tripp,46123,Trump,Bush
South Dakota,Turner,46125,Carson,Trump
South Dakota,Union,46127,Trump,Carson
South Dakota,Walworth,46129,Trump,Cruz
South Dakota,Yankton,46135,Trump,Carson
Tennessee,Anderson,47001,Trump,Carson
Tennessee,Bedford,47003,Trump,Carson
Tennessee,Benton,47005,Trump,Cruz
Tennessee,Blount,47009,Trump,Carson
Tennessee,Bradley,47011,Trump,Paul
Tennessee,Campbell,47013,Trump,Fiorina
Tennessee,Cannon,47015,Trump,Cruz
Tennessee,Carroll,47017,Cruz,Trump
Tennessee,Carter,47019,Trump,Paul
Tennessee,Cheatham,47021,Trump,Cruz
Tennessee,Chester,47023,Trump,Carson
Tennessee,Claiborne,47025,Trump,Carson
Tennessee,Clay,47027,Rubio,Trump
Tennessee,Cocke,47029,Trump,Graham
Tennessee,Coffee,47031,Trump,Fiorina
Tennessee,Crockett,47033,Cruz,Carson
Tennessee,Cumberland,47035,Trump,Paul
Tennessee,Davidson,47037,Trump,Rubio
Tennessee,Decatur,47039,Trump,Carson
Tennessee,Dekalb,47041,Trump,Walker
Tennessee,Dickson,47043,Cruz,Trump
Tennessee,Dyer,47045,Trump,Carson
Tennessee,Fayette,47047,Trump,Fiorina
Tennessee,Franklin,47051,Trump,Carson
Tennessee,Gibson,47053,Trump,Carson
Tennessee,Giles,47055,Trump,Carson
Tennessee,Grainger,47057,Trump,Carson
Tennessee,Greene,47059,Trump,Carson
Tennessee,Grundy,47061,Trump,Bush
Tennessee,Hamblen,47063,Trump,Carson
Tennessee,Hamilton,47065,Trump,Carson
Tennessee,Hancock,47067,Trump,Carson
Tennessee,Hardeman,47069,Trump,Cruz
Tennessee,Hardin,47071,Trump,Cruz
Tennessee,Hawkins,47073,Trump,Carson
Tennessee,Haywood,47075,Trump,Bush
Tennessee,Henderson,47077,Trump,Carson
Tennessee,Henry,47079,Trump,Carson
Tennessee,Hickman,47081,Trump,Fiorina
Tennessee,Houston,47083,Trump,Bush
Tennessee,Humphreys,47085,Trump,Rubio
Tennessee,Jackson,47087,Trump,Carson
Tennessee,Jefferson,47089,Carson,Trump
Tennessee,Johnson,47091,Trump,Huckabee
Tennessee,Knox,47093,Trump,Carson
Tennessee,Lauderdale,47097,Trump,Carson
Tennessee,Lawrence,47099,Trump,Carson
Tennessee,Lewis,47101,Trump,Cruz
Tennessee,Lincoln,47103,Trump,Carson
Tennessee,Loudon,47105,Trump,Carson
Tennessee,McMinn,47107,Trump,Carson
Tennessee,McNairy,47109,Kasich,Fiorina
Tennessee,Macon,47111,Trump,Carson
Tennessee,Marion,47115,Bush,Fiorina
Tennessee,Marshall,47117,Trump,Carson
Tennessee,Maury,47119,Trump,Carson
Tennessee,Meigs,47121,Trump,Carson
Tennessee,Monroe,47123,Trump,Paul
Tennessee,Montgomery,47125,Trump,Carson
Tennessee,Moore,47127,Trump,Cruz
Tennessee,Morgan,47129,Trump,Paul
Tennessee,Obion,47131,Trump,Paul
Tennessee,Overton,47133,Trump,Carson
Tennessee,Perry,47135,Christie,Trump
Tennessee,Polk,47139,Trump,Fiorina
Tennessee,Putnam,47141,Trump,Carson
Tennessee,Rhea,47143,Trump,Carson
Tennessee,Roane,47145,Trump,Fiorina
Tennessee,Robertson,47147,Trump,Carson
Tennessee,Rutherford,47149,Trump,Carson
Tennessee,Scott,47151,Trump,Paul
Tennessee,Sequatchie,47153,Trump,Carson
Tennessee,Sevier,47155,Trump,Carson
Tennessee,Shelby,47157,Trump,Carson
Tennessee,Smith,47159,Trump,Carson
Tennessee,Stewart,47161,Trump,Paul
Tennessee,Sullivan,47163,Trump,Kasich
Tennessee,Sumner,47165,Trump,Carson
Tennessee,Tipton,47167,Jindal,Trump
Tennessee,Unicoi,47171,Trump,Carson
Tennessee,Union,47173,Trump,Paul
Tennessee,Van Buren,47175,Trump,Fiorina
Tennessee,Warren,47177,Trump,Fiorina
Tennessee,Washington,47179,Trump,Carson
Tennessee,Wayne,47181,Trump,Carson
Tennessee,Weakley,47183,Trump,Carson
Tennessee,White,47185,Trump,Carson
Tennessee,Williamson,47187,Trump,Carson
Tennessee,Wilson,47189,Trump,Huckabee
Texas,Anderson,48001,Trump,Cruz
Texas,Andrews,48003,Trump,Carson
Texas,Angelina,48005,Trump,Carson
Texas,Aransas,48007,Trump,Carson
Texas,Archer,48009,Trump,Cruz
Texas,Atascosa,48013,Trump,Cruz
Texas,Austin,48015,Trump,Cruz
Texas,Bailey,48017,Trump,Bush
Texas,Bandera,48019,Trump,Cruz
Texas,Bastrop,48021,Trump,Carson
Texas,Baylor,48023,Carson,Trump
Texas,Bee,48025,Carson,Trump
Texas,Bell,48027,Trump,Jindal
Texas,Bexar,48029,Trump,Carson
Texas,Blanco,48031,Trump,Carson
Texas,Borden,48033,Huckabee,Trump
Texas,Bosque,48035,Trump,Huckabee
Texas,Bowie,48037,Rubio,Kasich
Texas,Brazoria,48039,Trump,Bush
Texas,Brazos,48041,Trump,Jindal
Texas,Brewster,48043,Trump,Bush
Texas,Briscoe,48045,Cruz,Rubio
Texas,Brooks,48047,Trump,Bush
Texas,Brown,48049,Trump,Carson
Texas,Burleson,48051,Trump,Carson
Texas,Burnet,48053,Trump,Carson
Texas,Caldwell,48055,Trump,Cruz
Texas,Calhoun,48057,Trump,Carson
Texas,Callahan,48059,Trump,Kasich
Texas,Cameron,48061,Trump,Kasich
Texas,Camp,48063,Trump,Carson
Texas,Carson,48065,Trump,Cruz
Texas,Cass,48067,Cruz,Carson
Texas,Castro,48069,Trump,Paul
Texas,Chambers,48071,Bush,Trump
Texas,Cherokee,48073,Cruz,Trump
Texas,Childress,48075,Trump,Fiorina
Texas,Clay,48077,Trump,Carson
Texas,Coleman,48083,Trump,Paul
Texas,Collin,48085,Trump,Carson
Texas,Colorado,48089,Trump,Cruz
Texas,Comal,48091,Trump,Carson
Texas,Comanche,48093,Trump,Fiorina
Texas,Concho,48095,Trump,Cruz
Texas,Cooke,48097,Trump,Carson
Texas,Crane,48103,Trump,Kasich
Texas,Culberson,48109,Trump,Jindal
Texas,Dallam,48111,Trump,Carson
Texas,Dallas,48113,Trump,Carson
Texas,Dawson,48115,Trump,Carson
Texas,Deaf Smith,48117,Trump,Fiorina
Texas,Delta,48119,Fiorina,Trump
Texas,Denton,48121,Trump,Walker
Texas,De Witt,48123,Trump,Carson
Texas,Dickens,48125,Trump,Carson
Texas,Dimmit,48127,Trump,Huckabee
Texas,Eastland,48133,Trump,Huckabee
Texas,Ector,48135,Trump,Carson
Texas,Edwards,48137,Trump,Carson
Texas,Ellis,48139,Paul,Trump
Texas,El Paso,48141,Trump,Carson
Texas,Erath,48143,Trump,Carson
Texas,Falls,48145,Trump,Bush
Texas,Fannin,48147,Trump,Cruz
Texas,Fayette,48149,Trump,Paul
Texas,Floyd,48153,Fiorina,Trump
Texas,Foard,48155,Fiorina,Trump
Texas,Fort Bend,48157,Trump,Kasich
Texas,Franklin,48159,Trump,Carson
Texas,Freestone,48161,Carson,Trump
Texas,Frio,48163,Trump,Fiorina
Texas,Gaines,48165,Trump,Paul
Texas,Galveston,48167,Trump,Carson
Texas,Gillespie,48171,Trump,Rubio
Texas,Glasscock,48173,Trump,Rubio
Texas,Goliad,48175,Trump,Cruz
Texas,Gonzales,48177,Trump,Cruz
Texas,Gray,48179,Trump,Carson
Texas,Grayson,48181,Trump,Carson
Texas,Gregg,48183,Trump,Carson
Texas,Grimes,48185,Trump,Cruz
Texas,Guadalupe,48187,Trump,Bush
Texas,Hale,48189,Trump,Fiorina
Texas,Hamilton,48193,Trump,Paul
Texas,Hansford,48195,Trump,Rubio
Texas,Hardin,48199,Trump,Carson
Texas,Harris,48201,Trump,Carson
Texas,Harrison,48203,Cruz,Fiorina
Texas,Haskell,48207,Trump,Paul
Texas,Hays,48209,Trump,Carson
Texas,Hemphill,48211,Trump,Carson
Texas,Henderson,48213,Trump,Carson
Texas,Hidalgo,48215,Trump,Huckabee
Texas,Hill,48217,Paul,Trump
Texas,Hockley,48219,Trump,Carson
Texas,Hood,48221,Trump,Cruz
Texas,Hopkins,48223,Trump,Carson
Texas,Houston,48225,Trump,Fiorina
Texas,Howard,48227,Trump,Carson
Texas,Hunt,48231,Trump,Paul
Texas,Hutchinson,48233,Trump,Carson
Texas,Jack,48237,Trump,Rubio
Texas,Jackson,48239,Trump,Cruz
Texas,Jasper,48241,Trump,Cruz
Texas,Jefferson,48245,Trump,Fiorina
Texas,Jim Wells,48249,Trump,Paul
Texas,Johnson,48251,Trump,Carson
Texas,Jones,48253,Trump,Paul
Texas,Karnes,48255,Trump,Fiorina
Texas,Kaufman,48257,Trump,Cruz
Texas,Kendall,48259,Trump,Carson
Texas,Kerr,48265,Trump,Cruz
Texas,Kimble,48267,Trump,Carson
Texas,Kleberg,48273,Trump,Carson
Texas,Knox,48275,Trump,Carson
Texas,Lamar,48277,Trump,Christie
Texas,Lamb,48279,Cruz,Trump
Texas,Lampasas,48281,Trump,Carson
Texas,La Salle,48283,Trump,Cruz
Texas,Lavaca,48285,Trump,Fiorina
Texas,Lee,48287,Trump,Carson
Texas,Leon,48289,Walker,Graham
Texas,Liberty,48291,Trump,Fiorina
Texas,Limestone,48293,Trump,Carson
Texas,Lipscomb,48295,Trump,Rubio
Texas,Live Oak,48297,Trump,Cruz
Texas,Llano,48299,Trump,Fiorina
Texas,Lubbock,48303,Trump,Bush
Texas,Lynn,48305,Bush,Trump
Texas,McCulloch,48307,Trump,Carson
Texas,McLennan,48309,Trump,Fiorina
Texas,Madison,48313,Trump,Cruz
Texas,Marion,48315,Cruz,Trump
Texas,Martin,48317,Trump,Bush
Texas,Mason,48319,Trump,Paul
Texas,Matagorda,48321,Trump,Kasich
Texas,Maverick,48323,Trump,Bush
Texas,Medina,48325,Trump,Carson
Texas,Menard,48327,Cruz,Trump
Texas,Midland,48329,Trump,Carson
Texas,Milam,48331,Fiorina,Trump
Texas,Mills,48333,Trump,Cruz
Texas,Mitchell,48335,Trump,Cruz
Texas,Montague,48337,Trump,Fiorina
Texas,Montgomery,48339,Trump,Carson
Texas,Moore,48341,Trump,Cruz
Texas,Morris,48343,Trump,Bush
Texas,Nacogdoches,48347,Trump,Carson
Texas,Navarro,48349,Cruz,Trump
Texas,Newton,48351,Trump,Fiorina
Texas,Nolan,48353,Fiorina,Trump
Texas,Nueces,48355,Trump,Carson
Texas,Ochiltree,48357,Trump,Kasich
Texas,Orange,48361,Trump,Carson
Texas,Palo Pinto,48363,Trump,Christie
Texas,Panola,48365,Trump,Carson
Texas,Parker,48367,Trump,Carson
Texas,Parmer,48369,Cruz,Carson
Texas,Pecos,48371,Trump,Cruz
Texas,Polk,48373,Trump,Carson
Texas,Potter,48375,Trump,Carson
Texas,Presidio,48377,Trump,Carson
Texas,Rains,48379,Trump,Cruz
Texas,Randall,48381,Fiorina,Trump
Texas,Reagan,48383,Trump,Carson
Texas,Real,48385,Trump,Cruz
Texas,Red River,48387,Trump,Carson
Texas,Reeves,48389,Trump,Bush
Texas,Refugio,48391,Trump,Carson
Texas,Robertson,48395,Trump,Carson
Texas,Rockwall,48397,Trump,Carson
Texas,Runnels,48399,Trump,Cruz
Texas,Rusk,48401,Trump,Carson
Texas,Sabine,48403,Trump,Carson
Texas,San Augustine,48405,Trump,Huckabee
Texas,San Jacinto,48407,Trump,Carson
Texas,San Patricio,48409,Trump,Carson
Texas,San Saba,48411,Trump,Carson
Texas,Shelby,48419,Trump,Rubio
Texas,Smith,48423,Trump,Carson
Texas,Somervell,48425,Trump,Fiorina
Texas,Starr,48427,Trump,Cruz
Texas,Stephens,48429,Trump,Carson
Texas,Swisher,48437,Kasich,Cruz
Texas,Tarrant,48439,Trump,Carson
Texas,Taylor,48441,Trump,Rubio
Texas,Terry,48445,Trump,Fiorina
Texas,Throckmorton,48447,Trump,Cruz
Texas,Titus,48449,Paul,Trump
Texas,Tom Green,48451,Trump,Carson
Texas,Travis,48453,Trump,Christie
Texas,Trinity,48455,Trump,Huckabee
Texas,Tyler,48457,Trump,Jindal
Texas,Upshur,48459,Trump,Carson
Texas,Upton,48461,Paul,Kasich
Texas,Uvalde,48463,Trump,Cruz
Texas,Val Verde,48465,Trump,Carson
Texas,Van Zandt,48467,Trump,Fiorina
Texas,Victoria,48469,Trump,Carson
Texas,Walker,48471,Trump,Carson
Texas,Waller,48473,Trump,Paul
Texas,Ward,48475,Trump,Fiorina
Texas,Washington,48477,Trump,Cruz
Texas,Webb,48479,Trump,Cruz
Texas,Wharton,48481,Trump,Carson
Texas,Wheeler,48483,Trump,Carson
Texas,Wichita,48485,Trump,Carson
Texas,Wilbarger,48487,Trump,Huckabee
Texas,Willacy,48489,Trump,Rubio
Texas,Williamson,48491,Trump,Carson
Texas,Wilson,48493,Trump,Carson
